exchangeName,exchangeProtocol,buySymbol,buyAddress,buyNumTokens,sellSymbol,sellAddress,sellNumTokens,numTrades,tradeAmount,date
Uniswap,Uniswap v3,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,0.5968375583694366,1,1.000788927078247,2022-02-17
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8.35140616411648,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,14249.502497580757,6,25534.65189846934,2022-02-17
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8569.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,4693.04924436867,2,8386.813835781782,2022-02-16
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,141.15211163331998,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,241754.5878208917,17,434850.7476908993,2022-02-16
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7272.589479,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,4144.370374815629,3,7270.075821726183,2022-02-15
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.011,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,18.898811808785595,2,32.886864845417335,2022-02-15
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,7236.109165,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,4292.716586892839,3,7127.460802025833,2022-02-14
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,235.3787948870387,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,399649.45004130685,15,663647.2754124565,2022-02-14
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,770.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,430.7391232971229,2,737.9841986718802,2022-02-12
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.2445953831123855,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,2128.855436475734,6,3533.7297066602987,2022-02-12
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,248.2433547069649,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,415984.91816253867,10,719894.9866660349,2022-02-11
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,46.855708966689704,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,77755.47074153025,6,148319.00027329172,2022-02-10
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1675.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,894.7375754499589,1,1673.6637711524963,2022-02-10
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,9362.0,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,4952.466048074034,3,9316.152382512844,2022-02-09
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,158.60187727786973,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,263051.8668233329,9,495909.38019236544,2022-02-09
Uniswap,Uniswap v3,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,935.720601,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,483.20659127467644,1,936.1595368240288,2022-02-08
Uniswap,Uniswap v3,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,189.48953231566782,1INCH,0x111111111117dc0aa78b770fa6a738034120c302,308328.10009743145,23,587817.7222659382,2022-02-08
